InvoiceNo,StockCode,year,month,day,hour,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,amount_spent
548614,22897,2011,4,5,11,oven mitt apples design,2,2011-04-01 11:47:00,1.45,14419,United Kingdom,2.9
549439,48184,2011,4,5,12,doormat english rose ,2,2011-04-08 12:42:00,7.95,13562,United Kingdom,15.9
557008,22659,2011,6,4,11,lunch box i love london,5,2011-06-16 11:38:00,1.95,16729,United Kingdom,9.75
537224,22632,2010,12,7,16,hand warmer red retrospot,6,2010-12-05 16:24:00,2.1,13174,United Kingdom,12.6
577406,23439,2011,11,7,10,hand warmer red love heart,12,2011-11-20 10:36:00,2.1,12702,Germany,25.200000000000006
554707,22659,2011,5,4,10,lunch box i love london,128,2011-05-26 10:15:00,1.65,14101,United Kingdom,211.2
567183,21174,2011,9,7,15,pottering in the shed metal sign,2,2011-09-18 15:32:00,2.08,14769,United Kingdom,4.16
568241,21524,2011,9,1,12,doormat spotty home sweet home,10,2011-09-26 12:10:00,7.08,15218,United Kingdom,70.8
575320,23197,2011,11,3,13,sketchbook magnetic shopping list,12,2011-11-09 13:30:00,1.45,17011,United Kingdom,17.4
550126,22729,2011,4,4,12,alarm clock bakelike orange,4,2011-04-14 12:43:00,3.75,12853,United Kingdom,15.0
540188,20934,2011,1,3,13,set/3 pot plant candles,2,2011-01-05 13:57:00,5.45,16771,United Kingdom,10.9
540350,21874,2011,1,4,14,gin and tonic mug,1,2011-01-06 14:14:00,1.25,18283,United Kingdom,1.25
569028,23374,2011,9,5,10,red spot paper gift bag,10,2011-09-30 10:20:00,0.82,14911,EIRE,8.2
572279,22660,2011,10,7,10,doormat i love london,1,2011-10-23 10:56:00,8.25,16066,United Kingdom,8.25
562944,85099B,2011,8,4,9,jumbo bag red retrospot,10,2011-08-11 09:34:00,2.08,13985,United Kingdom,20.8
566115,23076,2011,9,5,10,ice cream sundae lip gloss,24,2011-09-09 10:51:00,1.25,12674,France,30.0
550835,22719,2011,4,4,10,gumball monochrome coat rack,4,2011-04-21 10:52:00,1.25,15034,United Kingdom,5.0
578541,22071,2011,11,4,15,small white retrospot mug in box ,6,2011-11-24 15:01:00,3.75,14277,France,22.5
544393,22659,2011,2,5,11,lunch box i love london,5,2011-02-18 11:56:00,1.95,16393,United Kingdom,9.75
544789,21216,2011,2,3,12,"set 3 retrospot tea,coffee,sugar",4,2011-02-23 12:25:00,4.95,13993,United Kingdom,19.8
542898,22921,2011,2,2,14,herb marker chives ,2,2011-02-01 14:01:00,0.65,16110,United Kingdom,1.3
565967,21559,2011,9,4,11,strawberry lunch box with cutlery,6,2011-09-08 11:27:00,2.55,14646,Netherlands,15.3
572499,23509,2011,10,1,14,mini playing cards fun fair ,20,2011-10-24 14:10:00,0.42,15786,United Kingdom,8.4
578305,23557,2011,11,3,15,landmark frame baker street ,3,2011-11-23 15:44:00,10.95,14088,United Kingdom,32.849999999999994
567890,23407,2011,9,4,15,set of 2 trays home sweet home,2,2011-09-22 15:40:00,9.95,14125,United Kingdom,19.9
553385,23163,2011,5,1,15,regency sugar tongs,1,2011-05-16 15:53:00,2.49,16710,United Kingdom,2.49
556245,22919,2011,6,4,16,herb marker mint,1,2011-06-09 16:10:00,0.65,17841,United Kingdom,0.65
578934,22112,2011,11,7,12,chocolate hot water bottle,2,2011-11-27 12:47:00,4.95,14577,United Kingdom,9.9
568314,48187,2011,9,1,12,doormat new england,2,2011-09-26 12:58:00,8.25,14387,United Kingdom,16.5
571028,22910,2011,10,4,12,paper chain kit vintage christmas,1,2011-10-13 12:21:00,2.95,16770,United Kingdom,2.95
563178,23032,2011,8,5,14,drawer knob crackle glaze ivory,6,2011-08-12 14:12:00,1.65,16011,United Kingdom,9.9
536464,21328,2010,12,3,12,balloons  writing set ,1,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65
548987,22794,2011,4,2,12,sweetheart wire magazine rack,1,2011-04-05 12:50:00,7.95,14535,United Kingdom,7.95
573019,22193,2011,10,4,12,red diner wall clock,2,2011-10-27 12:33:00,8.5,15145,United Kingdom,17.0
577173,23202,2011,11,5,10,jumbo bag vintage leaf,20,2011-11-18 10:57:00,2.08,14849,United Kingdom,41.6
564902,23031,2011,8,3,11,drawer knob crackle glaze pink,6,2011-08-31 11:50:00,1.65,18198,United Kingdom,9.9
563533,21936,2011,8,3,11,red retrospot picnic bag,2,2011-08-17 11:14:00,2.95,16241,United Kingdom,5.9
537126,21213,2010,12,7,12,pack of 72 skull cake cases,1,2010-12-05 12:13:00,0.55,18118,United Kingdom,0.55
541260,22917,2011,1,7,15,herb marker rosemary,4,2011-01-16 15:44:00,0.65,16059,United Kingdom,2.6
547805,21932,2011,3,5,13,scandinavian paisley picnic bag,15,2011-03-25 13:35:00,2.95,13327,United Kingdom,44.25
573576,85039A,2011,10,1,14,set/4 red mini rose candle in bowl,3,2011-10-31 14:09:00,1.63,14096,United Kingdom,4.89
569736,22909,2011,10,4,10,set of 20 vintage christmas napkins,12,2011-10-06 10:44:00,0.85,14317,United Kingdom,10.2
580746,22847,2011,12,2,9,bread bin diner style ivory,1,2011-12-06 09:35:00,16.95,12584,Italy,16.95
556521,22794,2011,6,1,11,sweetheart wire magazine rack,2,2011-06-13 11:15:00,7.95,14573,United Kingdom,15.9
554976,22295,2011,5,7,10,heart filigree dove large,12,2011-05-29 10:57:00,1.65,15046,United Kingdom,19.8
544792,82486,2011,2,3,12,wood s/3 cabinet ant white finish,12,2011-02-23 12:37:00,8.15,18172,United Kingdom,97.8
566976,22980,2011,9,5,9,pantry scrubbing brush,12,2011-09-16 09:27:00,1.65,15382,United Kingdom,19.8
574672,22277,2011,11,7,12,cosmetic bag vintage rose paisley,1,2011-11-06 12:25:00,2.1,13532,United Kingdom,2.1
569722,23342,2011,10,4,9,mint diner wall clock,2,2011-10-06 09:31:00,8.5,12431,Australia,17.0
555076,23107,2011,5,2,12,white hearts wire plant pot holder,8,2011-05-31 12:11:00,2.89,13900,United Kingdom,23.12
567182,22427,2011,9,7,15,enamel flower jug cream,1,2011-09-18 15:21:00,5.95,13334,United Kingdom,5.95
536741,85049A,2010,12,4,13,traditional christmas ribbons,12,2010-12-02 13:11:00,1.25,13117,United Kingdom,15.0
537680,22712,2010,12,3,10,card dolly girl ,12,2010-12-08 10:11:00,0.42,13599,United Kingdom,5.04
557759,23174,2011,6,3,13,regency sugar bowl green,6,2011-06-22 13:52:00,4.15,14156,EIRE,24.9
541215,22977,2011,1,5,13,dolly girl childrens egg cup,12,2011-01-14 13:42:00,1.25,14329,United Kingdom,15.0
554013,23111,2011,5,5,13,parisienne sewing box,8,2011-05-20 13:13:00,10.4,13308,United Kingdom,83.2
580728,21890,2011,12,1,17,s/6 wooden skittles in cotton bag,12,2011-12-05 17:21:00,3.25,15145,United Kingdom,39.0
538630,21108,2010,12,1,13,fairy cake flannel assorted colour,18,2010-12-13 13:25:00,2.55,14565,United Kingdom,45.9
576590,22666,2011,11,2,14,recipe box pantry yellow design,6,2011-11-15 14:30:00,2.95,16240,United Kingdom,17.700000000000006
537144,85123A,2010,12,7,13,white hanging heart t-light holder,1,2010-12-05 13:00:00,2.95,15880,United Kingdom,2.95
558628,20713,2011,6,4,17,jumbo bag owls,10,2011-06-30 17:59:00,2.08,12626,Germany,20.8
538856,22659,2010,12,2,13,lunch box i love london,76,2010-12-14 13:51:00,1.65,14057,United Kingdom,125.4
580647,21535,2011,12,1,13,red retrospot small milk jug,2,2011-12-05 13:14:00,2.55,14083,United Kingdom,5.1
552640,84789,2011,5,2,13,enchanted bird plant cage,2,2011-05-10 13:19:00,3.75,17841,United Kingdom,7.5
574009,22867,2011,11,3,11,hand warmer bird design,6,2011-11-02 11:49:00,2.1,15750,United Kingdom,12.6
541946,21843,2011,1,1,11,red retrospot cake stand,2,2011-01-24 11:50:00,10.95,17591,United Kingdom,21.9
560692,84596G,2011,7,3,12,small chocolates pink bowl,3,2011-07-20 12:01:00,0.42,14704,United Kingdom,1.26
563450,22384,2011,8,2,14,lunch bag pink polkadot,10,2011-08-16 14:33:00,1.65,16523,United Kingdom,16.5
553199,23208,2011,5,7,15,lunch bag vintage leaf design,4,2011-05-15 15:14:00,1.65,17758,United Kingdom,6.6
542080,21121,2011,1,2,12,set/10 red polkadot party candles,24,2011-01-25 12:16:00,1.25,13815,Germany,30.0
569246,20972,2011,10,1,9,pink cream felt craft trinket box ,4,2011-10-03 09:57:00,2.46,14096,United Kingdom,9.84
552183,22413,2011,5,5,13,metal sign take it or leave it ,2,2011-05-06 13:43:00,2.95,17604,United Kingdom,5.9
553925,35810A,2011,5,5,9,enamel pink coffee container,12,2011-05-20 09:38:00,0.83,15370,United Kingdom,9.96
577601,22507,2011,11,1,8,memo board retrospot  design,4,2011-11-21 08:31:00,4.95,17675,United Kingdom,19.8
561897,22133,2011,7,7,15,pink love heart shape cup,1,2011-07-31 15:24:00,0.85,17841,United Kingdom,0.85
577400,21929,2011,11,5,17,jumbo bag pink vintage paisley,10,2011-11-18 17:20:00,2.08,16201,United Kingdom,20.8
564729,22211,2011,8,7,12,wood stamp set flowers,1,2011-08-28 12:44:00,0.83,13137,United Kingdom,0.83
554672,21668,2011,5,3,15,red stripe ceramic drawer knob,12,2011-05-25 15:54:00,1.25,14415,United Kingdom,15.0
538207,35915B,2010,12,5,11,blue knitted hen ,2,2010-12-10 11:33:00,1.65,12748,United Kingdom,3.3
557299,23111,2011,6,7,13,parisienne sewing box,2,2011-06-19 13:56:00,12.5,13047,United Kingdom,25.0
580673,23529,2011,12,1,14,wall art dolly girl ,6,2011-12-05 14:30:00,3.75,13089,United Kingdom,22.5
558084,23048,2011,6,7,11,set of 10 lanterns fairy light star,4,2011-06-26 11:47:00,4.15,14837,United Kingdom,16.6
548499,21534,2011,3,4,13,dairy maid large milk jug,3,2011-03-31 13:47:00,4.95,17075,United Kingdom,14.85
568831,23406,2011,9,4,11,home sweet home key holder,1,2011-09-29 11:35:00,6.25,16059,United Kingdom,6.25
578263,22944,2011,11,3,13,christmas metal postcard with bells,144,2011-11-23 13:27:00,0.39,17422,United Kingdom,56.16
565920,16169E,2011,9,4,8,wrap 50's  christmas,25,2011-09-08 08:56:00,0.42,15298,United Kingdom,10.5
547937,22562,2011,3,1,14,monsters stencil craft,2,2011-03-28 14:27:00,1.25,15068,United Kingdom,2.5
572662,22969,2011,10,2,12,homemade jam scented candles,12,2011-10-25 12:54:00,1.45,15443,United Kingdom,17.4
568103,22487,2011,9,5,15,white wood garden plant ladder,2,2011-09-23 15:45:00,9.95,12518,Germany,19.9
542608,22754,2011,1,7,13,small red babushka notebook ,3,2011-01-30 13:51:00,0.85,16770,United Kingdom,2.55
564653,21914,2011,8,5,14,blue harmonica in box ,12,2011-08-26 14:23:00,1.25,14776,United Kingdom,15.0
574342,21774,2011,11,5,10,decorative cats bathroom bottle,12,2011-11-04 10:10:00,1.25,13447,United Kingdom,15.0
569302,22726,2011,10,1,12,alarm clock bakelike green,1,2011-10-03 12:04:00,3.75,16205,United Kingdom,3.75
541488,22752,2011,1,2,13,set 7 babushka nesting boxes,28,2011-01-18 13:34:00,7.65,15061,United Kingdom,214.2
545978,21231,2011,3,2,12,sweetheart ceramic trinket box,4,2011-03-08 12:19:00,1.25,13975,United Kingdom,5.0
555829,22386,2011,6,2,12,jumbo bag pink polkadot,10,2011-06-07 12:18:00,2.08,13330,United Kingdom,20.8
554808,23203,2011,5,4,13,jumbo bag doiley patterns,2,2011-05-26 13:01:00,2.08,17059,United Kingdom,4.16
572933,22574,2011,10,4,10,heart wooden christmas decoration,12,2011-10-27 10:15:00,0.85,13458,United Kingdom,10.2
575655,23099,2011,11,4,14,french carriage lantern,1,2011-11-10 14:28:00,6.65,16434,United Kingdom,6.65
543653,82567,2011,2,5,10,"airline lounge,metal sign",3,2011-02-11 10:26:00,2.1,14796,United Kingdom,6.300000000000002
571105,22960,2011,10,4,16,jam making set with jars,1,2011-10-13 16:01:00,4.25,17614,United Kingdom,4.25
571671,23415,2011,10,2,13,home sweet home hook,3,2011-10-18 13:15:00,1.65,16940,United Kingdom,4.949999999999998
571676,22428,2011,10,2,13,enamel fire bucket cream,1,2011-10-18 13:29:00,6.95,16910,United Kingdom,6.95
552185,21155,2011,5,5,13,red retrospot peg bag,6,2011-05-06 13:52:00,2.55,12921,United Kingdom,15.3
555124,20751,2011,5,2,15,funky washing up gloves assorted,1,2011-05-31 15:26:00,2.1,18204,United Kingdom,2.1
541018,72351B,2011,1,4,12,set/6 pink  butterfly t-lights,2,2011-01-13 12:03:00,2.1,14978,United Kingdom,4.2
552804,22969,2011,5,3,12,homemade jam scented candles,12,2011-05-11 12:32:00,1.45,15615,United Kingdom,17.4
541292,21527,2011,1,1,13,red retrospot traditional teapot ,4,2011-01-17 13:30:00,7.95,15596,United Kingdom,31.8
555562,23298,2011,6,7,14,spotty bunting,6,2011-06-05 14:45:00,4.95,17841,United Kingdom,29.700000000000006
539333,22720,2010,12,5,9,set of 3 cake tins pantry design ,3,2010-12-17 09:52:00,4.95,13627,United Kingdom,14.85
543470,21062,2011,2,2,14,party invites spaceman,12,2011-02-08 14:58:00,0.85,16951,United Kingdom,10.2
543977,21210,2011,2,1,15,set of 72 retrospot paper  doilies,12,2011-02-14 15:35:00,1.45,15615,United Kingdom,17.4
573342,22487,2011,10,7,11,white wood garden plant ladder,2,2011-10-30 11:56:00,9.95,14582,United Kingdom,19.9
556042,37449,2011,6,3,12,ceramic cake stand + hanging cakes,2,2011-06-08 12:44:00,9.95,14367,United Kingdom,19.9
572230,23129,2011,10,5,14,heart shaped holly wreath,4,2011-10-21 14:29:00,4.15,15740,United Kingdom,16.6
543284,22127,2011,2,1,9,party cones carnival assorted,12,2011-02-07 09:36:00,1.25,14410,United Kingdom,15.0
566294,22993,2011,9,7,15,set of 4 pantry jelly moulds,3,2011-09-11 15:41:00,1.25,15533,United Kingdom,3.75
568578,21844,2011,9,3,9,red retrospot mug,36,2011-09-28 09:43:00,2.95,15301,United Kingdom,106.2
579399,23241,2011,11,2,12,treasure tin gymkhana design,6,2011-11-29 12:09:00,2.08,13137,United Kingdom,12.48
545999,20726,2011,3,2,14,lunch bag woodland,10,2011-03-08 14:44:00,1.65,13089,United Kingdom,16.5
566667,23423,2011,9,3,11,pantry 3 hook rolling pin hanger,1,2011-09-14 11:34:00,3.75,14660,United Kingdom,3.75
543306,22037,2011,2,1,11,robot birthday card,12,2011-02-07 11:56:00,0.42,16686,United Kingdom,5.04
564336,21479,2011,8,3,14,white skull hot water bottle ,1,2011-08-24 14:28:00,3.75,12748,United Kingdom,3.75
572542,23503,2011,10,1,16,playing cards keep calm & carry on,12,2011-10-24 16:20:00,1.25,17272,United Kingdom,15.0
559436,23183,2011,7,5,12,mother's kitchen spoon rest ,1,2011-07-08 12:18:00,3.75,15901,United Kingdom,3.75
544700,21930,2011,2,3,10,jumbo storage bag skulls,1,2011-02-23 10:10:00,1.95,18041,United Kingdom,1.95
570885,22633,2011,10,4,10,hand warmer union jack,12,2011-10-13 10:20:00,2.1,14211,United Kingdom,25.200000000000006
552293,21166,2011,5,7,14,cook with wine metal sign ,6,2011-05-08 14:05:00,2.08,16232,United Kingdom,12.48
567653,22960,2011,9,3,14,jam making set with jars,6,2011-09-21 14:35:00,4.25,12550,Spain,25.5
577855,21207,2011,11,2,11,skull and crossbones  garland ,1,2011-11-22 11:18:00,1.65,15877,United Kingdom,1.65
561795,21243,2011,7,5,13,pink  polkadot plate ,8,2011-07-29 13:28:00,1.69,12716,France,13.52
563538,23177,2011,8,3,11,treasure island book box,1,2011-08-17 11:48:00,2.25,17841,United Kingdom,2.25
554496,47566,2011,5,2,14,party bunting,50,2011-05-24 14:25:00,4.15,18173,United Kingdom,207.50000000000003
568325,84997A,2011,9,1,13,childrens cutlery polkadot green ,2,2011-09-26 13:57:00,4.15,14667,United Kingdom,8.3
555368,21873,2011,6,4,14,if you can't stand the heat mug,12,2011-06-02 14:30:00,1.25,13437,United Kingdom,15.0
541485,22524,2011,1,2,13,childrens garden gloves blue,3,2011-01-18 13:05:00,1.25,18118,United Kingdom,3.75
569234,22766,2011,10,7,15,photo frame cornice,1,2011-10-02 15:33:00,2.95,17841,United Kingdom,2.95
545851,82583,2011,3,1,13,hot baths metal sign,4,2011-03-07 13:45:00,2.1,15026,United Kingdom,8.4
547803,22918,2011,3,5,13,herb marker parsley,12,2011-03-25 13:23:00,0.65,13662,United Kingdom,7.800000000000002
581146,21980,2011,12,3,13,pack of 12 red retrospot tissues ,12,2011-12-07 13:53:00,0.39,17602,United Kingdom,4.68
558709,21326,2011,7,5,13,aged glass silver t-light holder,12,2011-07-01 13:02:00,0.65,17338,United Kingdom,7.800000000000002
550302,22927,2011,4,7,10,green giant garden thermometer,2,2011-04-17 10:17:00,5.95,14156,EIRE,11.9
576189,22562,2011,11,1,11,monsters stencil craft,1,2011-11-14 11:33:00,1.25,14684,United Kingdom,1.25
554814,20719,2011,5,4,13,woodland charlotte bag,10,2011-05-26 13:34:00,0.85,16609,United Kingdom,8.5
568070,84832,2011,9,5,14,zinc willie winkie  candle stick,12,2011-09-23 14:17:00,0.85,16128,United Kingdom,10.2
558558,22892,2011,6,4,13,set of salt and pepper toadstools,2,2011-06-30 13:17:00,1.25,17841,United Kingdom,2.5
568329,20972,2011,9,1,14,pink cream felt craft trinket box ,12,2011-09-26 14:12:00,1.25,15243,United Kingdom,15.0
540520,22138,2011,1,7,12,baking set 9 piece retrospot ,1,2011-01-09 12:31:00,4.95,17555,United Kingdom,4.95
560397,22457,2011,7,1,14,natural slate heart chalkboard ,6,2011-07-18 14:04:00,2.95,17652,United Kingdom,17.700000000000006
575842,22487,2011,11,5,12,white wood garden plant ladder,2,2011-11-11 12:01:00,9.95,15024,United Kingdom,19.9
569718,23390,2011,10,4,9,dolly girl mini backpack,4,2011-10-06 09:01:00,4.15,15837,United Kingdom,16.6
581021,22989,2011,12,3,10,set 2 pantry design tea towels,6,2011-12-07 10:24:00,3.25,14769,United Kingdom,19.5
572499,23569,2011,10,1,14,tradtional alphabet stamp set,4,2011-10-24 14:10:00,4.95,15786,United Kingdom,19.8
567199,23103,2011,9,1,10,jingle bell heart decoration,24,2011-09-19 10:13:00,1.65,17058,United Kingdom,39.6
568082,23268,2011,9,5,14,set of 2 ceramic christmas reindeer,24,2011-09-23 14:38:00,1.45,14944,United Kingdom,34.8
544065,15036,2011,2,2,13,assorted colours silk fan,12,2011-02-15 13:52:00,0.75,14346,United Kingdom,9.0
576665,22996,2011,11,3,11,travel card wallet vintage ticket,2,2011-11-16 11:46:00,0.42,17841,United Kingdom,0.84
569000,22400,2011,9,4,17,magnets pack of 4 home sweet home,12,2011-09-29 17:36:00,0.39,17015,United Kingdom,4.68
558916,23315,2011,7,2,9,ivory refectory clock,2,2011-07-05 09:33:00,9.95,16985,United Kingdom,19.9
537126,22061,2010,12,7,12,large cake stand  hanging strawbery,2,2010-12-05 12:13:00,9.95,18118,United Kingdom,19.9
575631,23571,2011,11,4,13,traditional naughts & crosses,1,2011-11-10 13:41:00,1.65,15184,United Kingdom,1.65
545013,22136,2011,2,5,13,love heart sock hanger,12,2011-02-25 13:09:00,1.65,13093,United Kingdom,19.8
549278,20914,2011,4,4,13,set/5 red retrospot lid glass bowls,3,2011-04-07 13:16:00,2.95,16255,United Kingdom,8.850000000000003
557247,22712,2011,6,5,15,card dolly girl ,12,2011-06-17 15:09:00,0.42,12731,France,5.04
541220,22199,2011,1,5,14,frying pan red polkadot ,1,2011-01-14 14:11:00,4.25,14156,EIRE,4.25
552064,22773,2011,5,5,11,green drawer knob acrylic edwardian,2,2011-05-06 11:05:00,1.25,15874,United Kingdom,2.5
564856,22897,2011,8,3,9,oven mitt apples design,10,2011-08-31 09:11:00,1.45,12477,Germany,14.5
557136,22762,2011,6,5,9,cupboard 3 drawer ma campagne,1,2011-06-17 09:23:00,14.95,14911,EIRE,14.95
538830,22963,2010,12,2,13,jam jar with blue lid,24,2010-12-14 13:01:00,0.72,14298,United Kingdom,17.28
570229,23280,2011,10,7,13,folding butterfly mirror hot pink ,1,2011-10-09 13:30:00,0.83,15756,United Kingdom,0.83
537354,84536A,2010,12,1,12,english rose notebook a7 size,6,2010-12-06 12:23:00,0.42,12748,United Kingdom,2.52
560119,15056N,2011,7,5,10,edwardian parasol natural,6,2011-07-15 10:21:00,5.95,12815,Poland,35.7
568873,23203,2011,9,4,12,jumbo bag vintage doily ,20,2011-09-29 12:15:00,2.08,14188,United Kingdom,41.6
574714,22620,2011,11,7,14,4 traditional spinning tops,1,2011-11-06 14:29:00,1.45,15427,United Kingdom,1.45
538715,84029E,2010,12,2,11,red woolly hottie white heart.,8,2010-12-14 11:03:00,3.75,14907,United Kingdom,30.0
573122,21231,2011,10,4,16,sweetheart ceramic trinket box,4,2011-10-27 16:23:00,1.25,14357,United Kingdom,5.0
566588,22633,2011,9,2,14,hand warmer union jack,12,2011-09-13 14:42:00,2.1,17562,United Kingdom,25.200000000000006
572323,22335,2011,10,1,9,heart decoration painted zinc ,24,2011-10-24 09:46:00,0.65,14312,United Kingdom,15.6
549130,21865,2011,4,3,15,pink union jack  passport cover ,4,2011-04-06 15:02:00,2.1,14701,United Kingdom,8.4
566976,22086,2011,9,5,9,paper chain kit 50's christmas ,24,2011-09-16 09:27:00,2.95,15382,United Kingdom,70.80000000000003
574867,23198,2011,11,1,12,pantry magnetic  shopping list,12,2011-11-07 12:39:00,1.45,16817,United Kingdom,17.4
574721,23474,2011,11,7,14,woodland small blue felt heart,2,2011-11-06 14:43:00,0.83,17920,United Kingdom,1.66
566873,20682,2011,9,4,13,red retrospot childrens umbrella,6,2011-09-15 13:31:00,3.25,12682,France,19.5
561750,21231,2011,7,5,12,sweetheart ceramic trinket box,12,2011-07-29 12:18:00,1.25,16945,United Kingdom,15.0
545321,48194,2011,3,2,14,doormat hearts,2,2011-03-01 14:53:00,7.95,12747,United Kingdom,15.9
541489,21755,2011,1,2,13,love building block word,3,2011-01-18 13:38:00,5.95,15023,United Kingdom,17.85
579458,23379,2011,11,2,14,pack of 12 red apple tissues,1,2011-11-29 14:38:00,0.39,16549,United Kingdom,0.39
578850,23489,2011,11,7,10,vintage bells garland,2,2011-11-27 10:47:00,2.89,13571,United Kingdom,5.78
541813,22645,2011,1,5,15,ceramic heart fairy cake money bank,12,2011-01-21 15:36:00,1.45,18239,United Kingdom,17.4
544644,21922,2011,2,2,11,union stripe with fringe  hammock,4,2011-02-22 11:46:00,7.95,17002,United Kingdom,31.8
